"ProdottoID";"NomeProdotto";"Categoria";"Prezzo";"QuantitaDisponibile"
1987;"Prodotto 1887";"Elettronica";264.5;97
1988;"Prodotto 1888";"Elettronica";120.6;57
1989;"Prodotto 1889";"Libri";268.34;20
1990;"Prodotto 1890";"Elettronica";498.4;74
1991;"Prodotto 1891";"Elettronica";431.67;12
1992;"Prodotto 1892";"Elettronica";152.02;41
1993;"Prodotto 1893";"Abbigliamento";462.57;84
1994;"Prodotto 1894";"Abbigliamento";468.35;72
1995;"Prodotto 1895";"Elettronica";256.31;33
1996;"Prodotto 1896";"Elettronica";108.64;2
1997;"Prodotto 1897";"Libri";363.4;27
1998;"Prodotto 1898";"Elettronica";397.14;50
1999;"Prodotto 1899";"Libri";470.41;53
2000;"Prodotto 1900";"Abbigliamento";33.12;43
2001;"Prodotto 1901";"Libri";199.07;99
2002;"Prodotto 1902";"Libri";430.81;64
2003;"Prodotto 1903";"Elettronica";474.52;85
2004;"Prodotto 1904";"Elettronica";423.1;51
2005;"Prodotto 1905";"Abbigliamento";224.51;51
2006;"Prodotto 1906";"Libri";311.95;47
2007;"Prodotto 1907";"Abbigliamento";12.45;19
2008;"Prodotto 1908";"Abbigliamento";136.68;87
2009;"Prodotto 1909";"Elettronica";249.06;32
2010;"Prodotto 1910";"Elettronica";361.09;41
2011;"Prodotto 1911";"Elettronica";306.54;73
2012;"Prodotto 1912";"Abbigliamento";38.23;34
2013;"Prodotto 1913";"Libri";106.74;61
2014;"Prodotto 1914";"Libri";345.55;97
2015;"Prodotto 1915";"Abbigliamento";373.93;44
2016;"Prodotto 1916";"Elettronica";344.37;90
2017;"Prodotto 1917";"Libri";308.88;89
2018;"Prodotto 1918";"Abbigliamento";439.42;18
2019;"Prodotto 1919";"Libri";137.86;10
2020;"Prodotto 1920";"Abbigliamento";287.57;65
2021;"Prodotto 1921";"Abbigliamento";367.15;86
2022;"Prodotto 1922";"Libri";383.86;54
2023;"Prodotto 1923";"Abbigliamento";112.42;40
2024;"Prodotto 1924";"Libri";276.64;58
2025;"Prodotto 1925";"Elettronica";315.3;95
2026;"Prodotto 1926";"Elettronica";284.11;89
2027;"Prodotto 1927";"Libri";291.28;82
2028;"Prodotto 1928";"Elettronica";370.35;1
2029;"Prodotto 1929";"Elettronica";424.38;43
2030;"Prodotto 1930";"Libri";276.99;27
2031;"Prodotto 1931";"Libri";340.38;22
2032;"Prodotto 1932";"Abbigliamento";71.85;52
2033;"Prodotto 1933";"Elettronica";151.9;85
2034;"Prodotto 1934";"Abbigliamento";28.5;75
2035;"Prodotto 1935";"Elettronica";405.8;62
2036;"Prodotto 1936";"Abbigliamento";392.5;8
2037;"Prodotto 1937";"Libri";201.91;47
2038;"Prodotto 1938";"Elettronica";236.53;7
2039;"Prodotto 1939";"Libri";247.02;9
2040;"Prodotto 1940";"Elettronica";253.32;24
2041;"Prodotto 1941";"Libri";192.73;58
2042;"Prodotto 1942";"Elettronica";261.55;29
2043;"Prodotto 1943";"Abbigliamento";344.82;67
2044;"Prodotto 1944";"Libri";485.29;66
2045;"Prodotto 1945";"Elettronica";56.89;98
2046;"Prodotto 1946";"Abbigliamento";387.29;26
2047;"Prodotto 1947";"Abbigliamento";406.7;8
2048;"Prodotto 1948";"Libri";196.86;92
2049;"Prodotto 1949";"Libri";471.46;17
2050;"Prodotto 1950";"Abbigliamento";445.77;12
2051;"Prodotto 1951";"Elettronica";236.09;35
2052;"Prodotto 1952";"Elettronica";476.61;32
2053;"Prodotto 1953";"Abbigliamento";379.2;80
2054;"Prodotto 1954";"Libri";342.04;30
2055;"Prodotto 1955";"Elettronica";290.59;16
2056;"Prodotto 1956";"Libri";178.79;20
2057;"Prodotto 1957";"Libri";481.89;81
2058;"Prodotto 1958";"Libri";134.29;79
2059;"Prodotto 1959";"Elettronica";437.01;90
2060;"Prodotto 1960";"Abbigliamento";264.6;95
2061;"Prodotto 1961";"Abbigliamento";57.95;62
2062;"Prodotto 1962";"Abbigliamento";310.33;78
2063;"Prodotto 1963";"Abbigliamento";33.67;23
2064;"Prodotto 1964";"Libri";373.34;38
2065;"Prodotto 1965";"Elettronica";12.77;42
2066;"Prodotto 1966";"Elettronica";162.59;13
2067;"Prodotto 1967";"Abbigliamento";56.76;41
2068;"Prodotto 1968";"Libri";324.6;5
2069;"Prodotto 1969";"Abbigliamento";399.95;33
2070;"Prodotto 1970";"Abbigliamento";310.57;81
2071;"Prodotto 1971";"Elettronica";435.57;19
2072;"Prodotto 1972";"Elettronica";225.83;38
2073;"Prodotto 1973";"Libri";407.43;11
2074;"Prodotto 1974";"Elettronica";244.76;70
2075;"Prodotto 1975";"Libri";238.02;23
2076;"Prodotto 1976";"Abbigliamento";24.46;15
2077;"Prodotto 1977";"Libri";101.99;64
2078;"Prodotto 1978";"Elettronica";340.01;92
2079;"Prodotto 1979";"Libri";305.11;18
2080;"Prodotto 1980";"Abbigliamento";419.5;39
2081;"Prodotto 1981";"Abbigliamento";49.16;50
2082;"Prodotto 1982";"Elettronica";131.93;12
2083;"Prodotto 1983";"Abbigliamento";422.05;47
2084;"Prodotto 1984";"Abbigliamento";33.59;12
2085;"Prodotto 1985";"Elettronica";340.73;96
2086;"Prodotto 1986";"Abbigliamento";322.22;39
2087;"Prodotto 1987";"Elettronica";221.28;100
2088;"Prodotto 1988";"Abbigliamento";13.24;37
2089;"Prodotto 1989";"Libri";365.67;17
2090;"Prodotto 1990";"Elettronica";296.63;35
2091;"Prodotto 1991";"Elettronica";235.2;69
2092;"Prodotto 1992";"Elettronica";160.68;87
2093;"Prodotto 1993";"Abbigliamento";29.08;4
2094;"Prodotto 1994";"Libri";375.52;99
2095;"Prodotto 1995";"Libri";149.47;61
2096;"Prodotto 1996";"Abbigliamento";326.74;6
2097;"Prodotto 1997";"Libri";132.65;44
2098;"Prodotto 1998";"Abbigliamento";184.65;97
2099;"Prodotto 1999";"Abbigliamento";477.68;10
2100;"Prodotto 2000";"Elettronica";449.77;76
2101;"Prodotto 2001";"Libri";367.52;52
2102;"Prodotto 2002";"Libri";364.75;5
2103;"Prodotto 2003";"Elettronica";392.79;69
2104;"Prodotto 2004";"Libri";74.24;81
2105;"Prodotto 2005";"Elettronica";457.63;44
2106;"Prodotto 2006";"Abbigliamento";318.94;82
2107;"Prodotto 2007";"Elettronica";289.42;49
2108;"Prodotto 2008";"Libri";61.74;62
2109;"Prodotto 2009";"Abbigliamento";476.69;76
2110;"Prodotto 2010";"Libri";307.73;24
2111;"Prodotto 2011";"Elettronica";405.06;22
2112;"Prodotto 2012";"Abbigliamento";58.08;64
2113;"Prodotto 2013";"Abbigliamento";79.74;35
2114;"Prodotto 2014";"Abbigliamento";57.08;69
2115;"Prodotto 2015";"Elettronica";450.54;48
2116;"Prodotto 2016";"Abbigliamento";342.04;96
2117;"Prodotto 2017";"Libri";271.49;5
2118;"Prodotto 2018";"Abbigliamento";73.52;2
2119;"Prodotto 2019";"Abbigliamento";210.43;1
2120;"Prodotto 2020";"Abbigliamento";55.17;40
2121;"Prodotto 2021";"Abbigliamento";175.65;80
2122;"Prodotto 2022";"Libri";314.21;15
2123;"Prodotto 2023";"Abbigliamento";378.58;26
2124;"Prodotto 2024";"Abbigliamento";407.48;60
2125;"Prodotto 2025";"Libri";190.61;44
2126;"Prodotto 2026";"Abbigliamento";435.33;61
2127;"Prodotto 2027";"Elettronica";282.35;98
2128;"Prodotto 2028";"Elettronica";69.12;57
2129;"Prodotto 2029";"Elettronica";162.43;36
2130;"Prodotto 2030";"Abbigliamento";136.74;33
2131;"Prodotto 2031";"Elettronica";397.53;48
2132;"Prodotto 2032";"Elettronica";70.06;41
2133;"Prodotto 2033";"Elettronica";275.41;30
2134;"Prodotto 2034";"Elettronica";321.82;77
2135;"Prodotto 2035";"Abbigliamento";304.17;42
2136;"Prodotto 2036";"Libri";397.01;40
2137;"Prodotto 2037";"Elettronica";422.47;99
2138;"Prodotto 2038";"Libri";142.84;25
2139;"Prodotto 2039";"Libri";335.18;64
2140;"Prodotto 2040";"Elettronica";253.2;74
2141;"Prodotto 2041";"Abbigliamento";490.38;89
2142;"Prodotto 2042";"Libri";202.36;56
2143;"Prodotto 2043";"Libri";432.91;84
2144;"Prodotto 2044";"Libri";460.3;65
2145;"Prodotto 2045";"Libri";219.37;63
2146;"Prodotto 2046";"Elettronica";496.42;63
2147;"Prodotto 2047";"Libri";202.38;28
2148;"Prodotto 2048";"Elettronica";417.29;2
2149;"Prodotto 2049";"Libri";480.44;27
2150;"Prodotto 2050";"Libri";419.85;98
2151;"Prodotto 2051";"Elettronica";416.52;75
2152;"Prodotto 2052";"Abbigliamento";374.31;95
2153;"Prodotto 2053";"Elettronica";176.21;35
2154;"Prodotto 2054";"Abbigliamento";183.12;88
2155;"Prodotto 2055";"Abbigliamento";237.37;78
2156;"Prodotto 2056";"Libri";422.55;3
2157;"Prodotto 2057";"Libri";281.97;84
2158;"Prodotto 2058";"Elettronica";367.13;95
2159;"Prodotto 2059";"Elettronica";440.85;35
2160;"Prodotto 2060";"Elettronica";35.35;8
2161;"Prodotto 2061";"Abbigliamento";369.46;94
2162;"Prodotto 2062";"Libri";44.59;87
2163;"Prodotto 2063";"Abbigliamento";319.03;9
2164;"Prodotto 2064";"Elettronica";412.04;62
2165;"Prodotto 2065";"Abbigliamento";384.66;40
2166;"Prodotto 2066";"Abbigliamento";395.87;97
2167;"Prodotto 2067";"Elettronica";12.95;69
2168;"Prodotto 2068";"Elettronica";390.11;23
2169;"Prodotto 2069";"Elettronica";488.6;82
2170;"Prodotto 2070";"Elettronica";332.54;21
2171;"Prodotto 2071";"Abbigliamento";97.82;98
2172;"Prodotto 2072";"Abbigliamento";50.99;9
2173;"Prodotto 2073";"Elettronica";325.1;81
2174;"Prodotto 2074";"Libri";415.13;25
2175;"Prodotto 2075";"Libri";289.81;23
2176;"Prodotto 2076";"Elettronica";48.44;54
2177;"Prodotto 2077";"Abbigliamento";306.14;55
2178;"Prodotto 2078";"Elettronica";403.77;9
2179;"Prodotto 2079";"Abbigliamento";33.62;64
2180;"Prodotto 2080";"Elettronica";432.54;23
2181;"Prodotto 2081";"Libri";104.54;16
2182;"Prodotto 2082";"Libri";421.0;44
2183;"Prodotto 2083";"Abbigliamento";402.51;8
2184;"Prodotto 2084";"Elettronica";223.27;97
2185;"Prodotto 2085";"Abbigliamento";163.58;76
2186;"Prodotto 2086";"Elettronica";299.45;41
2187;"Prodotto 2087";"Abbigliamento";345.23;99
2188;"Prodotto 2088";"Abbigliamento";494.08;11
2189;"Prodotto 2089";"Abbigliamento";59.92;26
2190;"Prodotto 2090";"Libri";220.82;18
2191;"Prodotto 2091";"Elettronica";154.93;60
2192;"Prodotto 2092";"Elettronica";284.31;41
2193;"Prodotto 2093";"Elettronica";149.43;18
2194;"Prodotto 2094";"Elettronica";199.66;45
2195;"Prodotto 2095";"Abbigliamento";437.03;11
2196;"Prodotto 2096";"Libri";405.76;61
2197;"Prodotto 2097";"Elettronica";174.93;40
2198;"Prodotto 2098";"Elettronica";248.71;89
2199;"Prodotto 2099";"Abbigliamento";343.68;55
2200;"Prodotto 2100";"Elettronica";444.65;65
2201;"Prodotto 2101";"Elettronica";341.8;99
2202;"Prodotto 2102";"Abbigliamento";442.26;51
2203;"Prodotto 2103";"Abbigliamento";469.72;72
2204;"Prodotto 2104";"Elettronica";313.37;6
2205;"Prodotto 2105";"Abbigliamento";392.4;30
2206;"Prodotto 2106";"Abbigliamento";435.01;94
2207;"Prodotto 2107";"Libri";474.64;100
2208;"Prodotto 2108";"Abbigliamento";294.46;78
2209;"Prodotto 2109";"Elettronica";364.02;37
2210;"Prodotto 2110";"Elettronica";72.46;60
2211;"Prodotto 2111";"Libri";45.02;12
2212;"Prodotto 2112";"Libri";439.58;71
2213;"Prodotto 2113";"Abbigliamento";243.72;61
2214;"Prodotto 2114";"Elettronica";404.81;35
2215;"Prodotto 2115";"Libri";133.76;52
2216;"Prodotto 2116";"Libri";180.36;100
2217;"Prodotto 2117";"Libri";114.05;30
2218;"Prodotto 2118";"Elettronica";260.91;8
2219;"Prodotto 2119";"Libri";75.06;30
2220;"Prodotto 2120";"Libri";104.82;71
2221;"Prodotto 2121";"Libri";285.18;13
2222;"Prodotto 2122";"Abbigliamento";281.77;19
2223;"Prodotto 2123";"Elettronica";48.63;17
2224;"Prodotto 2124";"Elettronica";328.44;66
2225;"Prodotto 2125";"Elettronica";32.0;16
2226;"Prodotto 2126";"Elettronica";243.36;71
2227;"Prodotto 2127";"Libri";387.51;15
2228;"Prodotto 2128";"Abbigliamento";71.76;2
2229;"Prodotto 2129";"Elettronica";173.6;50
2230;"Prodotto 2130";"Abbigliamento";36.77;19
2231;"Prodotto 2131";"Abbigliamento";360.39;99
2232;"Prodotto 2132";"Libri";267.95;55
2233;"Prodotto 2133";"Abbigliamento";59.48;12
2234;"Prodotto 2134";"Libri";42.28;64
2235;"Prodotto 2135";"Elettronica";458.77;67
2236;"Prodotto 2136";"Libri";446.09;93
2237;"Prodotto 2137";"Elettronica";418.67;36
2238;"Prodotto 2138";"Abbigliamento";69.24;89
2239;"Prodotto 2139";"Libri";266.02;36
2240;"Prodotto 2140";"Elettronica";33.75;10
2241;"Prodotto 2141";"Abbigliamento";325.63;73
2242;"Prodotto 2142";"Abbigliamento";78.8;90
2243;"Prodotto 2143";"Abbigliamento";388.25;16
2244;"Prodotto 2144";"Abbigliamento";234.67;86
2245;"Prodotto 2145";"Elettronica";260.16;41
2246;"Prodotto 2146";"Elettronica";69.71;49
2247;"Prodotto 2147";"Abbigliamento";411.24;19
2248;"Prodotto 2148";"Elettronica";329.52;74
2249;"Prodotto 2149";"Abbigliamento";349.72;20
2250;"Prodotto 2150";"Libri";365.85;41
2251;"Prodotto 2151";"Elettronica";94.76;96
2252;"Prodotto 2152";"Libri";117.12;67
2253;"Prodotto 2153";"Abbigliamento";314.02;59
2254;"Prodotto 2154";"Abbigliamento";244.21;96
2255;"Prodotto 2155";"Libri";195.13;59
2256;"Prodotto 2156";"Abbigliamento";411.41;41
2257;"Prodotto 2157";"Abbigliamento";123.58;67
2258;"Prodotto 2158";"Elettronica";30.62;58
2259;"Prodotto 2159";"Libri";61.5;38
2260;"Prodotto 2160";"Elettronica";261.18;61
2261;"Prodotto 2161";"Libri";263.52;10
2262;"Prodotto 2162";"Elettronica";360.8;17
2263;"Prodotto 2163";"Abbigliamento";17.06;100
2264;"Prodotto 2164";"Abbigliamento";383.07;8
2265;"Prodotto 2165";"Elettronica";170.86;87
2266;"Prodotto 2166";"Abbigliamento";431.33;98
2267;"Prodotto 2167";"Elettronica";188.12;74
2268;"Prodotto 2168";"Abbigliamento";266.56;38
2269;"Prodotto 2169";"Elettronica";89.33;83
2270;"Prodotto 2170";"Libri";177.29;46
2271;"Prodotto 2171";"Abbigliamento";420.01;57
2272;"Prodotto 2172";"Abbigliamento";251.27;97
2273;"Prodotto 2173";"Abbigliamento";455.41;48
2274;"Prodotto 2174";"Abbigliamento";472.57;15
2275;"Prodotto 2175";"Abbigliamento";327.29;99
2276;"Prodotto 2176";"Abbigliamento";68.33;87
2277;"Prodotto 2177";"Elettronica";36.67;12
2278;"Prodotto 2178";"Abbigliamento";261.47;62
2279;"Prodotto 2179";"Libri";481.05;87
2280;"Prodotto 2180";"Elettronica";427.92;69
2281;"Prodotto 2181";"Elettronica";385.77;45
2282;"Prodotto 2182";"Libri";498.34;17
2283;"Prodotto 2183";"Libri";342.86;19
2284;"Prodotto 2184";"Libri";398.06;92
2285;"Prodotto 2185";"Libri";63.41;50
2286;"Prodotto 2186";"Libri";364.9;78
2287;"Prodotto 2187";"Elettronica";194.66;59
2288;"Prodotto 2188";"Libri";210.44;72
2289;"Prodotto 2189";"Abbigliamento";378.11;61
2290;"Prodotto 2190";"Libri";486.09;91
2291;"Prodotto 2191";"Libri";45.37;91
2292;"Prodotto 2192";"Abbigliamento";472.94;31
2293;"Prodotto 2193";"Elettronica";158.87;73
2294;"Prodotto 2194";"Libri";378.4;25
2295;"Prodotto 2195";"Libri";210.25;32
2296;"Prodotto 2196";"Elettronica";324.01;95
2297;"Prodotto 2197";"Elettronica";476.24;12
2298;"Prodotto 2198";"Elettronica";395.12;80
2299;"Prodotto 2199";"Libri";334.28;80
2300;"Prodotto 2200";"Elettronica";66.54;28
2301;"Prodotto 2201";"Elettronica";28.59;66
2302;"Prodotto 2202";"Abbigliamento";57.58;12
2303;"Prodotto 2203";"Abbigliamento";169.05;70
2304;"Prodotto 2204";"Libri";233.92;3
2305;"Prodotto 2205";"Elettronica";114.18;77
2306;"Prodotto 2206";"Abbigliamento";436.13;46
2307;"Prodotto 2207";"Abbigliamento";242.42;17
2308;"Prodotto 2208";"Abbigliamento";164.86;45
2309;"Prodotto 2209";"Abbigliamento";232.38;38
2310;"Prodotto 2210";"Elettronica";39.02;83
2311;"Prodotto 2211";"Elettronica";23.88;86
2312;"Prodotto 2212";"Libri";129.69;68
2313;"Prodotto 2213";"Libri";231.56;2
2314;"Prodotto 2214";"Libri";243.19;37
2315;"Prodotto 2215";"Libri";32.36;65
2316;"Prodotto 2216";"Abbigliamento";303.48;83
2317;"Prodotto 2217";"Libri";461.55;2
2318;"Prodotto 2218";"Libri";299.36;38
2319;"Prodotto 2219";"Elettronica";11.17;83
2320;"Prodotto 2220";"Libri";400.11;70
2321;"Prodotto 2221";"Elettronica";175.9;18
2322;"Prodotto 2222";"Abbigliamento";388.29;18
2323;"Prodotto 2223";"Abbigliamento";497.41;57
2324;"Prodotto 2224";"Abbigliamento";211.22;64
2325;"Prodotto 2225";"Elettronica";485.27;38
2326;"Prodotto 2226";"Elettronica";330.88;56
2327;"Prodotto 2227";"Abbigliamento";475.91;19
2328;"Prodotto 2228";"Elettronica";296.36;70
2329;"Prodotto 2229";"Libri";161.39;90
2330;"Prodotto 2230";"Abbigliamento";100.5;14
2331;"Prodotto 2231";"Elettronica";390.59;5
2332;"Prodotto 2232";"Libri";297.64;32
2333;"Prodotto 2233";"Abbigliamento";472.35;44
2334;"Prodotto 2234";"Elettronica";411.46;97
2335;"Prodotto 2235";"Abbigliamento";227.61;1
2336;"Prodotto 2236";"Elettronica";457.25;49
2337;"Prodotto 2237";"Libri";24.49;38
2338;"Prodotto 2238";"Abbigliamento";419.68;82
2339;"Prodotto 2239";"Abbigliamento";245.17;8
2340;"Prodotto 2240";"Elettronica";362.02;36
2341;"Prodotto 2241";"Abbigliamento";270.21;20
2342;"Prodotto 2242";"Abbigliamento";355.27;65
2343;"Prodotto 2243";"Elettronica";278.94;13
2344;"Prodotto 2244";"Libri";231.3;55
2345;"Prodotto 2245";"Abbigliamento";84.83;73
2346;"Prodotto 2246";"Libri";290.79;1
2347;"Prodotto 2247";"Abbigliamento";476.23;1
2348;"Prodotto 2248";"Abbigliamento";354.87;27
2349;"Prodotto 2249";"Elettronica";178.8;21
2350;"Prodotto 2250";"Elettronica";486.33;75
2351;"Prodotto 2251";"Elettronica";488.04;72
2352;"Prodotto 2252";"Abbigliamento";182.18;17
2353;"Prodotto 2253";"Elettronica";482.91;13
2354;"Prodotto 2254";"Libri";256.32;64
2355;"Prodotto 2255";"Elettronica";73.85;74
2356;"Prodotto 2256";"Abbigliamento";134.47;24
2357;"Prodotto 2257";"Elettronica";333.62;14
2358;"Prodotto 2258";"Libri";376.39;92
2359;"Prodotto 2259";"Libri";399.87;64
2360;"Prodotto 2260";"Abbigliamento";285.4;66
2361;"Prodotto 2261";"Elettronica";112.48;18
2362;"Prodotto 2262";"Elettronica";202.66;58
2363;"Prodotto 2263";"Abbigliamento";381.76;8
2364;"Prodotto 2264";"Abbigliamento";471.11;4
2365;"Prodotto 2265";"Elettronica";294.19;70
2366;"Prodotto 2266";"Abbigliamento";382.41;73
2367;"Prodotto 2267";"Libri";473.79;78
2368;"Prodotto 2268";"Libri";389.87;77
2369;"Prodotto 2269";"Elettronica";118.28;70
2370;"Prodotto 2270";"Libri";354.28;99
2371;"Prodotto 2271";"Elettronica";71.09;82
2372;"Prodotto 2272";"Elettronica";383.45;82
2373;"Prodotto 2273";"Elettronica";138.79;98
2374;"Prodotto 2274";"Abbigliamento";145.38;95
2375;"Prodotto 2275";"Elettronica";355.68;32
2376;"Prodotto 2276";"Elettronica";223.85;67
2377;"Prodotto 2277";"Elettronica";246.11;21
2378;"Prodotto 2278";"Elettronica";133.29;42
2379;"Prodotto 2279";"Libri";232.85;18
2380;"Prodotto 2280";"Libri";221.06;7
2381;"Prodotto 2281";"Elettronica";162.56;78
2382;"Prodotto 2282";"Libri";165.96;74
2383;"Prodotto 2283";"Elettronica";295.6;5
2384;"Prodotto 2284";"Libri";404.76;14
2385;"Prodotto 2285";"Libri";10.12;15
2386;"Prodotto 2286";"Abbigliamento";334.0;95
2387;"Prodotto 2287";"Abbigliamento";284.86;45
2388;"Prodotto 2288";"Libri";96.69;47
2389;"Prodotto 2289";"Elettronica";16.13;53
2390;"Prodotto 2290";"Elettronica";437.75;21
2391;"Prodotto 2291";"Elettronica";158.09;14
2392;"Prodotto 2292";"Abbigliamento";101.33;92
2393;"Prodotto 2293";"Abbigliamento";42.87;34
2394;"Prodotto 2294";"Elettronica";474.92;43
2395;"Prodotto 2295";"Libri";337.39;89
2396;"Prodotto 2296";"Abbigliamento";411.87;92
2397;"Prodotto 2297";"Elettronica";86.06;76
2398;"Prodotto 2298";"Libri";156.19;93
2399;"Prodotto 2299";"Libri";120.86;94
2400;"Prodotto 2300";"Elettronica";172.39;69
2401;"Prodotto 2301";"Libri";88.05;9
2402;"Prodotto 2302";"Libri";333.19;35
2403;"Prodotto 2303";"Abbigliamento";127.11;35
2404;"Prodotto 2304";"Abbigliamento";303.06;28
2405;"Prodotto 2305";"Libri";428.43;19
2406;"Prodotto 2306";"Abbigliamento";328.26;22
2407;"Prodotto 2307";"Abbigliamento";350.36;83
2408;"Prodotto 2308";"Elettronica";428.64;99
2409;"Prodotto 2309";"Elettronica";26.36;17
2410;"Prodotto 2310";"Elettronica";394.88;51
2411;"Prodotto 2311";"Libri";440.78;45
2412;"Prodotto 2312";"Libri";28.55;13
2413;"Prodotto 2313";"Elettronica";421.66;84
2414;"Prodotto 2314";"Abbigliamento";347.18;49
2415;"Prodotto 2315";"Abbigliamento";268.48;32
2416;"Prodotto 2316";"Abbigliamento";43.57;90
2417;"Prodotto 2317";"Elettronica";27.62;48
2418;"Prodotto 2318";"Abbigliamento";275.5;44
2419;"Prodotto 2319";"Elettronica";152.72;21
2420;"Prodotto 2320";"Elettronica";313.15;74
2421;"Prodotto 2321";"Libri";480.48;74
2422;"Prodotto 2322";"Libri";280.53;53
2423;"Prodotto 2323";"Libri";117.75;56
2424;"Prodotto 2324";"Libri";166.89;95
2425;"Prodotto 2325";"Abbigliamento";370.59;22
2426;"Prodotto 2326";"Libri";438.48;82
2427;"Prodotto 2327";"Libri";137.11;65
2428;"Prodotto 2328";"Libri";489.54;73
2429;"Prodotto 2329";"Abbigliamento";186.01;48
2430;"Prodotto 2330";"Abbigliamento";70.7;52
2431;"Prodotto 2331";"Elettronica";125.55;75
2432;"Prodotto 2332";"Abbigliamento";123.84;60
2433;"Prodotto 2333";"Libri";129.54;96
2434;"Prodotto 2334";"Libri";56.65;41
2435;"Prodotto 2335";"Elettronica";76.67;92
2436;"Prodotto 2336";"Abbigliamento";410.37;37
2437;"Prodotto 2337";"Abbigliamento";240.71;98
2438;"Prodotto 2338";"Elettronica";136.17;85
2439;"Prodotto 2339";"Libri";34.76;3
2440;"Prodotto 2340";"Elettronica";265.89;4
2441;"Prodotto 2341";"Libri";181.25;21
2442;"Prodotto 2342";"Elettronica";431.32;42
2443;"Prodotto 2343";"Abbigliamento";32.39;88
2444;"Prodotto 2344";"Abbigliamento";67.53;22
2445;"Prodotto 2345";"Libri";198.06;59
2446;"Prodotto 2346";"Elettronica";365.63;78
2447;"Prodotto 2347";"Elettronica";309.03;37
2448;"Prodotto 2348";"Elettronica";374.35;27
2449;"Prodotto 2349";"Abbigliamento";274.45;81
2450;"Prodotto 2350";"Elettronica";288.82;56
2451;"Prodotto 2351";"Elettronica";360.05;25
2452;"Prodotto 2352";"Libri";391.43;12
2453;"Prodotto 2353";"Abbigliamento";456.68;57
2454;"Prodotto 2354";"Abbigliamento";359.04;69
2455;"Prodotto 2355";"Abbigliamento";367.67;18
2456;"Prodotto 2356";"Abbigliamento";483.64;29
2457;"Prodotto 2357";"Elettronica";161.74;89
2458;"Prodotto 2358";"Abbigliamento";487.09;2
2459;"Prodotto 2359";"Elettronica";233.35;68
2460;"Prodotto 2360";"Elettronica";476.12;82
2461;"Prodotto 2361";"Elettronica";263.24;23
2462;"Prodotto 2362";"Libri";139.67;77
2463;"Prodotto 2363";"Elettronica";317.07;11
2464;"Prodotto 2364";"Elettronica";331.24;88
2465;"Prodotto 2365";"Libri";106.9;4
2466;"Prodotto 2366";"Abbigliamento";160.29;79
2467;"Prodotto 2367";"Libri";115.57;30
2468;"Prodotto 2368";"Libri";384.04;33
2469;"Prodotto 2369";"Libri";101.04;56
2470;"Prodotto 2370";"Libri";443.77;24
2471;"Prodotto 2371";"Abbigliamento";221.92;87
2472;"Prodotto 2372";"Elettronica";122.29;77
2473;"Prodotto 2373";"Elettronica";397.84;45
2474;"Prodotto 2374";"Elettronica";408.17;79
2475;"Prodotto 2375";"Elettronica";382.33;61
2476;"Prodotto 2376";"Libri";290.3;15
2477;"Prodotto 2377";"Elettronica";54.65;38
2478;"Prodotto 2378";"Libri";455.79;19
2479;"Prodotto 2379";"Libri";449.47;34
2480;"Prodotto 2380";"Libri";248.89;31
2481;"Prodotto 2381";"Elettronica";62.15;41
2482;"Prodotto 2382";"Abbigliamento";131.62;96
2483;"Prodotto 2383";"Abbigliamento";360.6;66
2484;"Prodotto 2384";"Abbigliamento";251.13;63
2485;"Prodotto 2385";"Libri";213.3;90
