"SpedizioneID";"MetodoSpedizione";"DataSpedizione";"StatusConsegna"
1123;"Corriere Express";"2023-11-14 00:00:00";"In Consegna"
1124;"Corriere Express";"2023-04-12 00:00:00";"Consegna Riuscita"
1125;"Posta Prioritaria";"2023-11-14 00:00:00";"Consegna Riuscita"
1126;"Posta Prioritaria";"2023-01-08 00:00:00";"Consegna Riuscita"
1127;"Corriere Express";"2023-09-28 00:00:00";"Consegna Riuscita"
1128;"Corriere Express";"2023-10-17 00:00:00";"Consegna Riuscita"
1129;"Corriere Express";"2023-02-15 00:00:00";"In Consegna"
1130;"Posta Prioritaria";"2023-07-16 00:00:00";"In Consegna"
1131;"Corriere Express";"2023-06-08 00:00:00";"Consegna Riuscita"
1132;"Corriere Express";"2023-07-26 00:00:00";"Consegna Riuscita"
1133;"Corriere Express";"2023-10-07 00:00:00";"Consegna Riuscita"
1134;"Corriere Express";"2023-12-09 00:00:00";"In Consegna"
1135;"Corriere Express";"2023-04-05 00:00:00";"Consegna Riuscita"
1136;"Posta Prioritaria";"2023-01-30 00:00:00";"In Consegna"
1137;"Posta Prioritaria";"2023-05-19 00:00:00";"Consegna Riuscita"
1138;"Corriere Express";"2023-02-21 00:00:00";"In Consegna"
1139;"Corriere Express";"2023-07-26 00:00:00";"Consegna Riuscita"
1140;"Posta Prioritaria";"2023-02-08 00:00:00";"In Consegna"
1141;"Posta Prioritaria";"2023-07-24 00:00:00";"In Consegna"
1142;"Corriere Express";"2023-01-31 00:00:00";"Consegna Riuscita"
1143;"Corriere Express";"2023-07-10 00:00:00";"In Consegna"
1144;"Posta Prioritaria";"2023-12-12 00:00:00";"In Consegna"
1145;"Corriere Express";"2023-05-27 00:00:00";"Consegna Riuscita"
1146;"Posta Prioritaria";"2023-08-27 00:00:00";"Consegna Riuscita"
1147;"Posta Prioritaria";"2023-10-08 00:00:00";"Consegna Riuscita"
1148;"Corriere Express";"2023-12-15 00:00:00";"Consegna Riuscita"
1149;"Posta Prioritaria";"2023-04-22 00:00:00";"In Consegna"
1150;"Corriere Express";"2023-04-26 00:00:00";"Consegna Riuscita"
1151;"Corriere Express";"2023-01-22 00:00:00";"In Consegna"
1152;"Posta Prioritaria";"2023-11-27 00:00:00";"Consegna Riuscita"
1153;"Posta Prioritaria";"2023-10-02 00:00:00";"Consegna Riuscita"
1154;"Corriere Express";"2023-03-07 00:00:00";"In Consegna"
1155;"Posta Prioritaria";"2023-08-09 00:00:00";"In Consegna"
1156;"Corriere Express";"2023-01-27 00:00:00";"In Consegna"
1157;"Posta Prioritaria";"2023-07-25 00:00:00";"In Consegna"
1158;"Posta Prioritaria";"2023-07-03 00:00:00";"Consegna Riuscita"
1159;"Posta Prioritaria";"2023-07-07 00:00:00";"In Consegna"
1160;"Posta Prioritaria";"2023-12-06 00:00:00";"Consegna Riuscita"
1161;"Corriere Express";"2023-03-18 00:00:00";"In Consegna"
1162;"Posta Prioritaria";"2023-09-27 00:00:00";"Consegna Riuscita"
1163;"Corriere Express";"2023-06-23 00:00:00";"Consegna Riuscita"
1164;"Corriere Express";"2023-07-12 00:00:00";"In Consegna"
1165;"Corriere Express";"2023-03-04 00:00:00";"In Consegna"
1166;"Posta Prioritaria";"2023-01-11 00:00:00";"In Consegna"
1167;"Posta Prioritaria";"2023-07-03 00:00:00";"In Consegna"
1168;"Posta Prioritaria";"2023-09-05 00:00:00";"In Consegna"
1169;"Posta Prioritaria";"2023-07-11 00:00:00";"In Consegna"
1170;"Corriere Express";"2023-05-04 00:00:00";"Consegna Riuscita"
1171;"Corriere Express";"2023-09-05 00:00:00";"In Consegna"
1172;"Posta Prioritaria";"2023-04-24 00:00:00";"In Consegna"
1173;"Posta Prioritaria";"2023-07-25 00:00:00";"Consegna Riuscita"
1174;"Posta Prioritaria";"2023-09-17 00:00:00";"In Consegna"
1175;"Posta Prioritaria";"2023-03-15 00:00:00";"In Consegna"
1176;"Corriere Express";"2023-04-24 00:00:00";"In Consegna"
1177;"Corriere Express";"2023-07-15 00:00:00";"In Consegna"
1178;"Corriere Express";"2023-05-23 00:00:00";"In Consegna"
1179;"Posta Prioritaria";"2023-05-31 00:00:00";"In Consegna"
1180;"Corriere Express";"2023-11-23 00:00:00";"Consegna Riuscita"
1181;"Corriere Express";"2023-01-21 00:00:00";"Consegna Riuscita"
1182;"Corriere Express";"2023-12-16 00:00:00";"In Consegna"
1183;"Posta Prioritaria";"2023-08-11 00:00:00";"In Consegna"
1184;"Posta Prioritaria";"2023-04-11 00:00:00";"Consegna Riuscita"
1185;"Posta Prioritaria";"2023-10-20 00:00:00";"Consegna Riuscita"
1186;"Corriere Express";"2023-08-05 00:00:00";"Consegna Riuscita"
1187;"Corriere Express";"2023-01-17 00:00:00";"Consegna Riuscita"
1188;"Posta Prioritaria";"2023-01-08 00:00:00";"Consegna Riuscita"
1189;"Posta Prioritaria";"2023-11-04 00:00:00";"In Consegna"
1190;"Posta Prioritaria";"2023-06-21 00:00:00";"In Consegna"
1191;"Corriere Express";"2023-02-17 00:00:00";"In Consegna"
1192;"Posta Prioritaria";"2023-10-15 00:00:00";"Consegna Riuscita"
1193;"Corriere Express";"2023-01-02 00:00:00";"Consegna Riuscita"
1194;"Posta Prioritaria";"2023-04-14 00:00:00";"In Consegna"
1195;"Corriere Express";"2023-07-15 00:00:00";"Consegna Riuscita"
1196;"Posta Prioritaria";"2023-04-07 00:00:00";"Consegna Riuscita"
1197;"Corriere Express";"2023-11-16 00:00:00";"In Consegna"
1198;"Posta Prioritaria";"2023-02-04 00:00:00";"In Consegna"
1199;"Corriere Express";"2023-09-15 00:00:00";"In Consegna"
1200;"Corriere Express";"2023-07-07 00:00:00";"In Consegna"
1201;"Corriere Express";"2023-12-27 00:00:00";"Consegna Riuscita"
1202;"Posta Prioritaria";"2023-08-12 00:00:00";"Consegna Riuscita"
1203;"Corriere Express";"2023-10-13 00:00:00";"In Consegna"
1204;"Posta Prioritaria";"2023-12-19 00:00:00";"In Consegna"
1205;"Posta Prioritaria";"2023-04-28 00:00:00";"Consegna Riuscita"
1206;"Corriere Express";"2023-04-12 00:00:00";"In Consegna"
1207;"Posta Prioritaria";"2023-09-08 00:00:00";"In Consegna"
1208;"Corriere Express";"2023-05-08 00:00:00";"Consegna Riuscita"
1209;"Posta Prioritaria";"2023-10-12 00:00:00";"Consegna Riuscita"
1210;"Posta Prioritaria";"2023-10-04 00:00:00";"Consegna Riuscita"
1211;"Corriere Express";"2023-01-13 00:00:00";"In Consegna"
1212;"Corriere Express";"2023-07-01 00:00:00";"Consegna Riuscita"
1213;"Corriere Express";"2023-05-27 00:00:00";"Consegna Riuscita"
1214;"Posta Prioritaria";"2023-08-20 00:00:00";"Consegna Riuscita"
1215;"Posta Prioritaria";"2023-01-12 00:00:00";"Consegna Riuscita"
1216;"Posta Prioritaria";"2023-07-23 00:00:00";"In Consegna"
1217;"Posta Prioritaria";"2023-08-08 00:00:00";"In Consegna"
1218;"Posta Prioritaria";"2023-09-01 00:00:00";"In Consegna"
1219;"Corriere Express";"2023-08-23 00:00:00";"In Consegna"
1220;"Posta Prioritaria";"2023-11-18 00:00:00";"In Consegna"
1221;"Corriere Express";"2023-05-29 00:00:00";"Consegna Riuscita"
1222;"Posta Prioritaria";"2023-07-11 00:00:00";"Consegna Riuscita"
1223;"Corriere Express";"2023-10-01 00:00:00";"Consegna Riuscita"
1224;"Posta Prioritaria";"2023-12-01 00:00:00";"Consegna Riuscita"
1225;"Posta Prioritaria";"2023-11-07 00:00:00";"Consegna Riuscita"
1226;"Posta Prioritaria";"2023-03-03 00:00:00";"Consegna Riuscita"
1227;"Corriere Express";"2023-03-01 00:00:00";"Consegna Riuscita"
1228;"Posta Prioritaria";"2023-11-25 00:00:00";"In Consegna"
1229;"Corriere Express";"2023-10-19 00:00:00";"In Consegna"
1230;"Corriere Express";"2023-12-18 00:00:00";"In Consegna"
1231;"Corriere Express";"2023-05-29 00:00:00";"In Consegna"
1232;"Posta Prioritaria";"2023-03-30 00:00:00";"Consegna Riuscita"
1233;"Corriere Express";"2023-06-09 00:00:00";"Consegna Riuscita"
1234;"Posta Prioritaria";"2023-11-20 00:00:00";"In Consegna"
1235;"Corriere Express";"2023-06-21 00:00:00";"In Consegna"
1236;"Corriere Express";"2023-03-30 00:00:00";"In Consegna"
1237;"Posta Prioritaria";"2023-02-28 00:00:00";"Consegna Riuscita"
1238;"Posta Prioritaria";"2023-03-20 00:00:00";"In Consegna"
1239;"Posta Prioritaria";"2023-09-22 00:00:00";"In Consegna"
1240;"Posta Prioritaria";"2023-12-23 00:00:00";"Consegna Riuscita"
1241;"Corriere Express";"2023-02-09 00:00:00";"Consegna Riuscita"
1242;"Corriere Express";"2023-07-04 00:00:00";"Consegna Riuscita"
1243;"Posta Prioritaria";"2023-08-24 00:00:00";"Consegna Riuscita"
1244;"Corriere Express";"2023-07-13 00:00:00";"Consegna Riuscita"
1245;"Posta Prioritaria";"2023-12-04 00:00:00";"Consegna Riuscita"
1246;"Corriere Express";"2023-11-09 00:00:00";"In Consegna"
1247;"Corriere Express";"2023-08-08 00:00:00";"In Consegna"
1248;"Corriere Express";"2023-05-31 00:00:00";"In Consegna"
1249;"Posta Prioritaria";"2023-07-31 00:00:00";"Consegna Riuscita"
1250;"Posta Prioritaria";"2023-12-24 00:00:00";"In Consegna"
1251;"Corriere Express";"2023-11-13 00:00:00";"In Consegna"
1252;"Corriere Express";"2023-04-18 00:00:00";"Consegna Riuscita"
1253;"Posta Prioritaria";"2023-02-04 00:00:00";"In Consegna"
1254;"Corriere Express";"2023-08-17 00:00:00";"Consegna Riuscita"
1255;"Posta Prioritaria";"2023-03-28 00:00:00";"Consegna Riuscita"
1256;"Posta Prioritaria";"2023-12-25 00:00:00";"Consegna Riuscita"
1257;"Corriere Express";"2023-12-15 00:00:00";"In Consegna"
1258;"Posta Prioritaria";"2023-06-05 00:00:00";"In Consegna"
1259;"Corriere Express";"2023-10-30 00:00:00";"In Consegna"
1260;"Corriere Express";"2023-01-20 00:00:00";"In Consegna"
1261;"Corriere Express";"2023-01-03 00:00:00";"In Consegna"
1262;"Corriere Express";"2023-12-02 00:00:00";"Consegna Riuscita"
1263;"Posta Prioritaria";"2023-03-13 00:00:00";"In Consegna"
1264;"Corriere Express";"2023-10-07 00:00:00";"In Consegna"
1265;"Corriere Express";"2023-07-31 00:00:00";"Consegna Riuscita"
1266;"Corriere Express";"2023-04-24 00:00:00";"In Consegna"
1267;"Corriere Express";"2023-12-11 00:00:00";"In Consegna"
1268;"Corriere Express";"2023-10-31 00:00:00";"In Consegna"
1269;"Posta Prioritaria";"2023-07-19 00:00:00";"Consegna Riuscita"
1270;"Corriere Express";"2023-05-31 00:00:00";"In Consegna"
1271;"Posta Prioritaria";"2023-06-07 00:00:00";"Consegna Riuscita"
1272;"Posta Prioritaria";"2023-10-08 00:00:00";"In Consegna"
1273;"Posta Prioritaria";"2023-11-11 00:00:00";"Consegna Riuscita"
1274;"Corriere Express";"2023-12-20 00:00:00";"In Consegna"
1275;"Corriere Express";"2023-09-09 00:00:00";"In Consegna"
1276;"Corriere Express";"2023-09-13 00:00:00";"In Consegna"
1277;"Posta Prioritaria";"2023-09-03 00:00:00";"Consegna Riuscita"
1278;"Corriere Express";"2023-03-24 00:00:00";"Consegna Riuscita"
1279;"Corriere Express";"2023-05-23 00:00:00";"Consegna Riuscita"
1280;"Corriere Express";"2023-06-09 00:00:00";"Consegna Riuscita"
1281;"Corriere Express";"2023-07-18 00:00:00";"In Consegna"
1282;"Corriere Express";"2023-08-22 00:00:00";"Consegna Riuscita"
1283;"Posta Prioritaria";"2023-09-12 00:00:00";"In Consegna"
1284;"Corriere Express";"2023-06-21 00:00:00";"In Consegna"
1285;"Posta Prioritaria";"2023-07-10 00:00:00";"Consegna Riuscita"
1286;"Corriere Express";"2023-04-11 00:00:00";"In Consegna"
1287;"Corriere Express";"2023-03-02 00:00:00";"In Consegna"
1288;"Corriere Express";"2023-08-30 00:00:00";"Consegna Riuscita"
1289;"Posta Prioritaria";"2023-06-09 00:00:00";"In Consegna"
1290;"Posta Prioritaria";"2023-07-11 00:00:00";"In Consegna"
1291;"Corriere Express";"2023-12-26 00:00:00";"Consegna Riuscita"
1292;"Posta Prioritaria";"2023-03-25 00:00:00";"In Consegna"
1293;"Posta Prioritaria";"2023-12-05 00:00:00";"Consegna Riuscita"
1294;"Posta Prioritaria";"2023-08-08 00:00:00";"In Consegna"
1295;"Posta Prioritaria";"2023-01-31 00:00:00";"Consegna Riuscita"
1296;"Posta Prioritaria";"2023-11-06 00:00:00";"Consegna Riuscita"
1297;"Posta Prioritaria";"2023-08-19 00:00:00";"In Consegna"
1298;"Posta Prioritaria";"2023-06-01 00:00:00";"Consegna Riuscita"
1299;"Corriere Express";"2023-06-03 00:00:00";"In Consegna"
1300;"Corriere Express";"2023-01-06 00:00:00";"In Consegna"
1301;"Corriere Express";"2023-03-15 00:00:00";"In Consegna"
1302;"Corriere Express";"2023-01-26 00:00:00";"Consegna Riuscita"
1303;"Corriere Express";"2023-05-15 00:00:00";"Consegna Riuscita"
1304;"Corriere Express";"2023-09-05 00:00:00";"Consegna Riuscita"
1305;"Corriere Express";"2023-12-07 00:00:00";"Consegna Riuscita"
1306;"Posta Prioritaria";"2023-12-04 00:00:00";"Consegna Riuscita"
1307;"Posta Prioritaria";"2023-10-24 00:00:00";"In Consegna"
1308;"Corriere Express";"2023-05-26 00:00:00";"In Consegna"
1309;"Corriere Express";"2023-11-28 00:00:00";"In Consegna"
1310;"Corriere Express";"2023-07-10 00:00:00";"In Consegna"
1311;"Posta Prioritaria";"2023-07-18 00:00:00";"Consegna Riuscita"
1312;"Corriere Express";"2023-06-20 00:00:00";"In Consegna"
1313;"Posta Prioritaria";"2023-06-08 00:00:00";"Consegna Riuscita"
1314;"Posta Prioritaria";"2023-04-17 00:00:00";"In Consegna"
1315;"Posta Prioritaria";"2023-07-30 00:00:00";"Consegna Riuscita"
1316;"Posta Prioritaria";"2023-10-04 00:00:00";"In Consegna"
1317;"Corriere Express";"2023-03-09 00:00:00";"Consegna Riuscita"
1318;"Corriere Express";"2023-01-21 00:00:00";"In Consegna"
1319;"Posta Prioritaria";"2023-05-16 00:00:00";"In Consegna"
1320;"Posta Prioritaria";"2023-06-28 00:00:00";"In Consegna"
1321;"Posta Prioritaria";"2023-08-24 00:00:00";"Consegna Riuscita"
1322;"Corriere Express";"2023-02-21 00:00:00";"In Consegna"
1323;"Posta Prioritaria";"2023-11-06 00:00:00";"In Consegna"
1324;"Posta Prioritaria";"2023-05-07 00:00:00";"In Consegna"
1325;"Corriere Express";"2023-04-26 00:00:00";"In Consegna"
1326;"Corriere Express";"2023-11-19 00:00:00";"In Consegna"
1327;"Corriere Express";"2023-05-07 00:00:00";"Consegna Riuscita"
1328;"Corriere Express";"2023-12-08 00:00:00";"In Consegna"
1329;"Posta Prioritaria";"2023-08-06 00:00:00";"In Consegna"
1330;"Posta Prioritaria";"2023-04-25 00:00:00";"In Consegna"
1331;"Corriere Express";"2023-07-02 00:00:00";"In Consegna"
1332;"Posta Prioritaria";"2023-08-01 00:00:00";"Consegna Riuscita"
1333;"Corriere Express";"2023-08-12 00:00:00";"Consegna Riuscita"
1334;"Corriere Express";"2023-03-31 00:00:00";"Consegna Riuscita"
1335;"Posta Prioritaria";"2023-11-03 00:00:00";"Consegna Riuscita"
1336;"Posta Prioritaria";"2023-05-17 00:00:00";"In Consegna"
1337;"Corriere Express";"2023-02-11 00:00:00";"In Consegna"
1338;"Corriere Express";"2023-07-27 00:00:00";"Consegna Riuscita"
1339;"Posta Prioritaria";"2023-11-26 00:00:00";"In Consegna"
1340;"Posta Prioritaria";"2023-06-06 00:00:00";"In Consegna"
1341;"Corriere Express";"2023-11-13 00:00:00";"Consegna Riuscita"
1342;"Corriere Express";"2023-12-12 00:00:00";"In Consegna"
1343;"Posta Prioritaria";"2023-01-27 00:00:00";"In Consegna"
1344;"Posta Prioritaria";"2023-03-16 00:00:00";"Consegna Riuscita"
1345;"Corriere Express";"2023-10-10 00:00:00";"Consegna Riuscita"
1346;"Corriere Express";"2023-03-02 00:00:00";"Consegna Riuscita"
1347;"Posta Prioritaria";"2023-09-25 00:00:00";"In Consegna"
1348;"Posta Prioritaria";"2023-09-15 00:00:00";"Consegna Riuscita"
1349;"Corriere Express";"2023-05-05 00:00:00";"In Consegna"
1350;"Corriere Express";"2023-12-04 00:00:00";"In Consegna"
1351;"Posta Prioritaria";"2023-11-27 00:00:00";"In Consegna"
1352;"Posta Prioritaria";"2023-09-06 00:00:00";"Consegna Riuscita"
1353;"Corriere Express";"2023-02-08 00:00:00";"Consegna Riuscita"
1354;"Corriere Express";"2023-08-02 00:00:00";"Consegna Riuscita"
1355;"Corriere Express";"2023-09-12 00:00:00";"In Consegna"
1356;"Corriere Express";"2023-02-15 00:00:00";"In Consegna"
1357;"Corriere Express";"2023-02-23 00:00:00";"In Consegna"
1358;"Corriere Express";"2023-02-20 00:00:00";"Consegna Riuscita"
1359;"Posta Prioritaria";"2023-03-31 00:00:00";"In Consegna"
1360;"Posta Prioritaria";"2023-03-26 00:00:00";"In Consegna"
1361;"Corriere Express";"2023-05-08 00:00:00";"In Consegna"
1362;"Posta Prioritaria";"2023-03-04 00:00:00";"In Consegna"
1363;"Corriere Express";"2024-01-01 00:00:00";"Consegna Riuscita"
1364;"Corriere Express";"2023-09-29 00:00:00";"In Consegna"
1365;"Posta Prioritaria";"2023-08-15 00:00:00";"Consegna Riuscita"
1366;"Posta Prioritaria";"2023-04-28 00:00:00";"Consegna Riuscita"
1367;"Posta Prioritaria";"2023-09-21 00:00:00";"Consegna Riuscita"
1368;"Corriere Express";"2023-09-17 00:00:00";"In Consegna"
1369;"Corriere Express";"2023-07-15 00:00:00";"Consegna Riuscita"
1370;"Posta Prioritaria";"2023-03-30 00:00:00";"Consegna Riuscita"
1371;"Corriere Express";"2023-12-06 00:00:00";"Consegna Riuscita"
1372;"Posta Prioritaria";"2023-07-06 00:00:00";"In Consegna"
1373;"Corriere Express";"2023-04-17 00:00:00";"Consegna Riuscita"
1374;"Corriere Express";"2023-06-21 00:00:00";"Consegna Riuscita"
1375;"Corriere Express";"2023-07-31 00:00:00";"In Consegna"
1376;"Corriere Express";"2023-06-08 00:00:00";"In Consegna"
1377;"Corriere Express";"2023-02-05 00:00:00";"Consegna Riuscita"
1378;"Posta Prioritaria";"2023-02-15 00:00:00";"Consegna Riuscita"
1379;"Corriere Express";"2023-01-11 00:00:00";"In Consegna"
1380;"Posta Prioritaria";"2023-08-02 00:00:00";"In Consegna"
1381;"Posta Prioritaria";"2024-01-01 00:00:00";"In Consegna"
1382;"Corriere Express";"2023-03-24 00:00:00";"In Consegna"
1383;"Corriere Express";"2023-07-29 00:00:00";"In Consegna"
1384;"Posta Prioritaria";"2023-01-06 00:00:00";"In Consegna"
1385;"Corriere Express";"2023-03-03 00:00:00";"In Consegna"
1386;"Corriere Express";"2023-07-06 00:00:00";"Consegna Riuscita"
1387;"Posta Prioritaria";"2023-02-22 00:00:00";"Consegna Riuscita"
1388;"Posta Prioritaria";"2023-11-04 00:00:00";"In Consegna"
1389;"Posta Prioritaria";"2023-04-01 00:00:00";"Consegna Riuscita"
1390;"Corriere Express";"2023-08-04 00:00:00";"Consegna Riuscita"
1391;"Posta Prioritaria";"2023-08-25 00:00:00";"Consegna Riuscita"
1392;"Posta Prioritaria";"2023-05-26 00:00:00";"Consegna Riuscita"
1393;"Posta Prioritaria";"2023-05-03 00:00:00";"In Consegna"
1394;"Posta Prioritaria";"2023-12-24 00:00:00";"Consegna Riuscita"
1395;"Corriere Express";"2023-12-05 00:00:00";"In Consegna"
1396;"Corriere Express";"2023-01-12 00:00:00";"Consegna Riuscita"
1397;"Corriere Express";"2023-06-29 00:00:00";"Consegna Riuscita"
1398;"Corriere Express";"2023-01-18 00:00:00";"In Consegna"
1399;"Corriere Express";"2023-09-23 00:00:00";"Consegna Riuscita"
1400;"Corriere Express";"2023-09-04 00:00:00";"Consegna Riuscita"
1401;"Posta Prioritaria";"2023-01-10 00:00:00";"In Consegna"
1402;"Corriere Express";"2023-01-14 00:00:00";"In Consegna"
1403;"Corriere Express";"2023-12-06 00:00:00";"Consegna Riuscita"
1404;"Posta Prioritaria";"2023-05-21 00:00:00";"In Consegna"
1405;"Corriere Express";"2023-01-17 00:00:00";"Consegna Riuscita"
1406;"Posta Prioritaria";"2023-09-08 00:00:00";"In Consegna"
1407;"Corriere Express";"2023-10-10 00:00:00";"Consegna Riuscita"
1408;"Posta Prioritaria";"2023-04-30 00:00:00";"In Consegna"
1409;"Corriere Express";"2023-01-04 00:00:00";"Consegna Riuscita"
1410;"Corriere Express";"2023-12-20 00:00:00";"In Consegna"
1411;"Corriere Express";"2023-03-06 00:00:00";"In Consegna"
1412;"Corriere Express";"2023-02-12 00:00:00";"In Consegna"
1413;"Posta Prioritaria";"2023-05-14 00:00:00";"Consegna Riuscita"
1414;"Corriere Express";"2023-04-15 00:00:00";"In Consegna"
1415;"Posta Prioritaria";"2023-07-18 00:00:00";"In Consegna"
1416;"Corriere Express";"2023-08-03 00:00:00";"Consegna Riuscita"
1417;"Corriere Express";"2023-08-10 00:00:00";"Consegna Riuscita"
1418;"Corriere Express";"2023-10-13 00:00:00";"Consegna Riuscita"
1419;"Corriere Express";"2023-02-22 00:00:00";"Consegna Riuscita"
1420;"Posta Prioritaria";"2023-03-26 00:00:00";"In Consegna"
1421;"Corriere Express";"2023-11-09 00:00:00";"Consegna Riuscita"
1422;"Corriere Express";"2023-08-07 00:00:00";"In Consegna"
1423;"Corriere Express";"2023-03-08 00:00:00";"In Consegna"
1424;"Corriere Express";"2023-03-31 00:00:00";"In Consegna"
1425;"Corriere Express";"2023-07-28 00:00:00";"In Consegna"
1426;"Corriere Express";"2023-11-29 00:00:00";"In Consegna"
1427;"Corriere Express";"2023-12-29 00:00:00";"In Consegna"
1428;"Corriere Express";"2023-10-06 00:00:00";"In Consegna"
1429;"Corriere Express";"2023-07-17 00:00:00";"In Consegna"
1430;"Corriere Express";"2023-10-10 00:00:00";"In Consegna"
1431;"Corriere Express";"2023-07-18 00:00:00";"In Consegna"
1432;"Posta Prioritaria";"2023-03-21 00:00:00";"In Consegna"
1433;"Corriere Express";"2023-01-24 00:00:00";"In Consegna"
1434;"Posta Prioritaria";"2023-07-25 00:00:00";"In Consegna"
1435;"Posta Prioritaria";"2023-10-06 00:00:00";"In Consegna"
1436;"Corriere Express";"2023-07-22 00:00:00";"Consegna Riuscita"
1437;"Corriere Express";"2023-12-30 00:00:00";"Consegna Riuscita"
1438;"Posta Prioritaria";"2023-06-29 00:00:00";"Consegna Riuscita"
1439;"Corriere Express";"2023-05-21 00:00:00";"In Consegna"
1440;"Posta Prioritaria";"2023-07-10 00:00:00";"Consegna Riuscita"
1441;"Corriere Express";"2023-11-12 00:00:00";"In Consegna"
1442;"Posta Prioritaria";"2023-03-23 00:00:00";"Consegna Riuscita"
1443;"Posta Prioritaria";"2023-04-30 00:00:00";"Consegna Riuscita"
1444;"Posta Prioritaria";"2023-10-18 00:00:00";"In Consegna"
1445;"Posta Prioritaria";"2023-12-08 00:00:00";"Consegna Riuscita"
1446;"Posta Prioritaria";"2023-07-04 00:00:00";"In Consegna"
1447;"Corriere Express";"2023-06-09 00:00:00";"In Consegna"
